Date,Open,High,Low,Close,Adj Close,Volume
9/17/2021,129.78,129.94,129.11,129.28,126.06,5890340
9/20/2021,128.01,129.24,126.94,128.40,125.20,4990152
9/21/2021,129.17,129.68,127.09,127.12,123.96,4261927
9/22/2021,127.84,129.42,127.60,128.71,125.50,3767901
9/23/2021,129.30,131.38,129.09,130.72,127.46,3151807
9/24/2021,131.00,132.39,130.74,131.44,128.17,3100762
9/27/2021,131.89,132.95,131.43,132.47,129.17,3459017
9/28/2021,133.05,133.55,131.18,131.42,128.15,4513072
9/29/2021,131.67,133.78,130.44,133.06,129.74,3947499
9/30/2021,133.84,134.39,132.41,132.82,129.51,6090230
10/1/2021,134.80,137.64,134.20,137.02,133.60,6907889
10/4/2021,136.46,139.58,136.09,137.77,134.34,7689251
10/5/2021,138.38,138.62,136.37,136.85,133.45,7297524
10/6/2021,136.21,137.07,134.69,136.10,132.71,5573506
10/7/2021,136.45,137.09,135.31,135.57,132.20,3999695
10/8/2021,135.57,137.33,134.85,136.92,133.51,3902940
10/11/2021,137.19,137.74,136.14,136.17,132.77,2921792
10/12/2021,135.96,136.04,134.13,134.29,130.95,3293436
10/13/2021,134.34,135.19,133.52,134.57,131.22,3013003
10/14/2021,134.84,137.59,134.81,137.08,133.67,4410668
10/15/2021,137.08,138.48,136.51,138.25,134.81,3371049
10/18/2021,137.67,138.57,135.53,136.06,132.67,6437189
10/19/2021,134.88,136.65,134.34,135.74,132.35,4539117
10/20/2021,135.45,135.95,134.51,135.66,132.28,6474008
10/21/2021,127.64,127.84,122.47,122.69,119.63,32913959
10/22/2021,122.42,124.52,121.04,122.26,119.21,12114981
10/25/2021,121.92,122.99,121.36,122.03,118.99,6667204
10/26/2021,121.91,122.66,121.19,121.54,118.51,8912861
10/27/2021,121.84,122.26,119.51,119.67,116.68,7294176
10/28/2021,119.67,120.76,119.14,120.31,117.31,6802138
10/29/2021,119.91,120.76,119.42,119.60,116.62,6188973
11/1/2021,119.55,120.76,118.39,120.73,117.72,6177153
11/2/2021,120.75,121.58,119.42,120.63,117.63,4722062
11/3/2021,120.68,121.69,120.15,121.54,118.51,5670784
11/4/2021,123.05,123.34,119.90,120.85,117.84,7208700
11/5/2021,121.43,123.77,121.43,123.61,120.53,6790500
11/8/2021,123.99,124.78,123.53,124.54,121.44,5625300
11/9/2021,122.56,122.90,120.26,120.85,119.41,7236600
11/10/2021,121.00,122.43,119.93,120.22,118.79,6270300
11/11/2021,120.90,121.79,120.08,120.27,118.84,4643300
11/12/2021,120.00,120.64,118.78,118.96,117.54,5418300
11/15/2021,119.54,120.16,118.31,118.87,117.46,5046300
11/16/2021,118.92,119.90,118.42,118.46,117.05,4750800
11/17/2021,118.38,119.33,117.78,118.06,116.65,4043300
11/18/2021,118.36,118.36,116.31,116.66,115.27,5046900
11/19/2021,116.49,116.56,115.27,116.05,114.67,5380200
11/22/2021,116.00,118.81,115.19,116.47,115.08,6416200
11/23/2021,116.79,117.94,116.04,116.79,115.40,4912800
11/24/2021,116.16,117.27,116.08,116.73,115.34,3220800
11/26/2021,115.00,116.34,114.56,115.81,114.43,3322000
11/29/2021,118.62,119.61,117.53,118.50,117.09,8949800
11/30/2021,117.50,119.24,116.45,117.10,115.71,9252700
12/1/2021,118.25,118.93,116.85,116.92,115.53,5958300
12/2/2021,117.37,117.98,116.56,116.90,115.51,5267100
12/3/2021,117.36,119.36,117.36,118.84,117.43,6630100
12/6/2021,119.40,121.15,119.40,119.91,118.48,4785600
12/7/2021,120.48,122.08,120.07,121.58,120.13,5194000
12/8/2021,122.00,123.38,121.52,123.02,121.56,5483900
12/9/2021,122.15,123.95,121.79,123.57,122.10,4601100
12/10/2021,124.30,125.33,123.36,124.09,122.61,4966900
12/13/2021,123.76,124.36,120.79,122.58,121.12,6847500
12/14/2021,122.35,125.03,122.30,123.76,122.29,5716100
12/15/2021,123.80,124.82,122.18,123.11,121.64,4990000
12/16/2021,123.51,126.64,123.48,125.93,124.43,7280500
12/17/2021,125.87,128.64,125.21,127.40,125.88,10379000
12/20/2021,125.72,127.20,124.70,127.06,125.55,4941400
12/21/2021,127.66,129.34,127.66,128.97,127.43,4856000
12/22/2021,129.06,129.79,127.60,129.75,128.21,3923200
12/23/2021,130.00,130.96,129.52,130.63,129.08,3649000
12/27/2021,130.63,131.65,129.95,131.62,130.05,4293900
12/28/2021,131.60,133.22,131.59,132.63,131.05,3445200
12/29/2021,132.40,134.21,132.30,133.35,131.76,4239900
12/30/2021,133.75,134.37,133.33,133.91,132.32,3158100
